timestamp,isp,interface,target,latency_ms,success
2026-03-08T17:37:35.324382,astound,eth0,1.1.1.1,16.1,True
2026-03-08T17:38:35.319026,astound,eth0,8.8.8.8,16.0,True
2026-03-08T17:38:35.319026,astound,eth0,1.1.1.1,15.8,True
2026-03-08T17:39:35.327197,astound,eth0,8.8.8.8,18.2,True
2026-03-08T17:39:35.327197,astound,eth0,1.1.1.1,16.6,True
2026-03-08T17:40:35.327228,astound,eth0,8.8.8.8,13.4,True
2026-03-08T17:40:35.327228,astound,eth0,1.1.1.1,16.5,True
2026-03-08T17:41:35.324262,astound,eth0,8.8.8.8,14.6,True
2026-03-08T17:41:35.324262,astound,eth0,1.1.1.1,17.4,True
2026-03-08T17:42:35.327248,astound,eth0,8.8.8.8,16.8,True
2026-03-08T17:42:35.327248,astound,eth0,1.1.1.1,15.5,True
2026-03-08T17:43:35.333902,astound,eth0,8.8.8.8,14.3,True
2026-03-08T17:43:35.333902,astound,eth0,1.1.1.1,17.6,True
2026-03-08T17:44:35.327222,astound,eth0,8.8.8.8,13.0,True
2026-03-08T17:44:35.327222,astound,eth0,1.1.1.1,15.6,True
2026-03-08T17:45:35.331879,astound,eth0,8.8.8.8,15.4,True
